longitude_e,latitude_n,raw_elevation_m,reference_plane_m,corrected_residual_m
75.7382812,18.3710938,-1332.000,-796.506,-535.494
75.7460938,18.3710938,-1332.000,-800.980,-531.020
75.7539062,18.3710938,-1332.000,-805.454,-526.546
75.7617188,18.3710938,-1334.000,-809.927,-524.073
75.7695312,18.3710938,-1337.000,-814.401,-522.599
75.7773438,18.3710938,-1342.000,-818.875,-523.125
75.7851562,18.3710938,-1349.000,-823.349,-525.651
75.7929688,18.3710938,-1344.000,-827.822,-516.178
75.8007812,18.3710938,-1341.000,-832.296,-508.704
75.8085938,18.3710938,-1339.000,-836.770,-502.230
75.8164062,18.3710938,-1338.000,-841.244,-496.756
75.8242188,18.3710938,-1339.000,-845.717,-493.283
75.8320312,18.3710938,-1341.000,-850.191,-490.809
75.8398438,18.3710938,-1345.000,-854.665,-490.335
75.8476562,18.3710938,-1350.000,-859.139,-490.861
75.8554688,18.3710938,-1357.000,-863.612,-493.388
75.8632812,18.3710938,-1366.000,-868.086,-497.914
75.8710938,18.3710938,-1375.000,-872.560,-502.440
75.8789062,18.3710938,-1384.000,-877.034,-506.966
75.8867188,18.3710938,-1389.000,-881.508,-507.492
75.8945312,18.3710938,-1382.000,-885.981,-496.019
75.9023438,18.3710938,-1375.000,-890.455,-484.545
75.9101562,18.3710938,-1368.000,-894.929,-473.071
75.9179688,18.3710938,-1363.000,-899.403,-463.597
75.9257812,18.3710938,-1358.000,-903.876,-454.124
75.9335938,18.3710938,-1351.000,-908.350,-442.650
75.9414062,18.3710938,-1341.000,-912.824,-428.176
75.9492188,18.3710938,-1329.000,-917.298,-411.702
75.9570312,18.3710938,-1318.000,-921.771,-396.229
75.9648438,18.3710938,-1282.000,-926.245,-355.755
75.9726562,18.3710938,-1246.000,-930.719,-315.281
75.9804688,18.3710938,-1215.000,-935.193,-279.807
75.9882812,18.3710938,-1144.000,-939.666,-204.334
75.9960938,18.3710938,-1076.000,-944.140,-131.860
76.0039062,18.3710938,-1014.000,-948.614,-65.386
76.0117188,18.3710938,-957.000,-953.088,-3.912
76.0195312,18.3710938,-902.000,-957.561,55.561
76.0273438,18.3710938,-850.000,-962.035,112.035
76.0351562,18.3710938,-802.000,-966.509,164.509
76.0429688,18.3710938,-760.000,-970.983,210.983
76.0507812,18.3710938,-670.000,-975.456,305.456
76.0585938,18.3710938,-594.000,-979.930,385.930
76.0664062,18.3710938,-546.000,-984.404,438.404
76.0742188,18.3710938,-565.000,-988.878,423.878
76.0820312,18.3710938,-615.000,-993.352,378.352
76.0898438,18.3710938,-688.000,-997.825,309.825
76.0976562,18.3710938,-771.000,-1002.299,231.299
76.1054688,18.3710938,-845.000,-1006.773,161.773
76.1132812,18.3710938,-859.000,-1011.247,152.247
76.1210938,18.3710938,-874.000,-1015.720,141.720
76.1289062,18.3710938,-861.000,-1020.194,159.194
76.1367188,18.3710938,-850.000,-1024.668,174.668
76.1445312,18.3710938,-882.000,-1029.142,147.142
76.1523438,18.3710938,-929.000,-1033.615,104.615
76.1601562,18.3710938,-977.000,-1038.089,61.089
76.1679688,18.3710938,-1013.000,-1042.563,29.563
76.1757812,18.3710938,-1013.000,-1047.037,34.037
76.1835938,18.3710938,-991.000,-1051.510,60.510
76.1914062,18.3710938,-957.000,-1055.984,98.984
76.1992188,18.3710938,-917.000,-1060.458,143.458
76.2070312,18.3710938,-874.000,-1064.932,190.932
76.2148438,18.3710938,-840.000,-1069.405,229.405
76.2226562,18.3710938,-809.000,-1073.879,264.879
76.2304688,18.3710938,-783.000,-1078.353,295.353
76.2382812,18.3710938,-895.000,-1082.827,187.827
76.2460938,18.3710938,-1014.000,-1087.300,73.300
76.2539062,18.3710938,-1121.000,-1091.774,-29.226
76.2617188,18.3710938,-1252.000,-1096.248,-155.752
76.2695312,18.3710938,-1308.000,-1100.722,-207.278
76.2773438,18.3710938,-1355.000,-1105.196,-249.804
76.2851562,18.3710938,-1403.000,-1109.669,-293.331
76.2929688,18.3710938,-1442.000,-1114.143,-327.857
76.3007812,18.3710938,-1449.000,-1118.617,-330.383
76.3085938,18.3710938,-1483.000,-1123.091,-359.909
76.3164062,18.3710938,-1511.000,-1127.564,-383.436
76.3242188,18.3710938,-1533.000,-1132.038,-400.962
76.3320312,18.3710938,-1549.000,-1136.512,-412.488
76.3398438,18.3710938,-1578.000,-1140.986,-437.014
76.3476562,18.3710938,-1603.000,-1145.459,-457.541
76.3554688,18.3710938,-1625.000,-1149.933,-475.067
76.3632812,18.3710938,-1644.000,-1154.407,-489.593
76.3710938,18.3710938,-1659.000,-1158.881,-500.119
76.3789062,18.3710938,-1672.000,-1163.354,-508.646
76.3867188,18.3710938,-1686.000,-1167.828,-518.172
76.3945312,18.3710938,-1705.000,-1172.302,-532.698
76.4023438,18.3710938,-1751.000,-1176.776,-574.224
76.4101562,18.3710938,-1787.000,-1181.249,-605.751
76.4179688,18.3710938,-1809.000,-1185.723,-623.277
76.4257812,18.3710938,-1805.000,-1190.197,-614.803
76.4335938,18.3710938,-1816.000,-1194.671,-621.329
76.4414062,18.3710938,-1836.000,-1199.144,-636.856
76.4492188,18.3710938,-1854.000,-1203.618,-650.382
75.3554688,18.3632812,401.000,-579.313,980.313
75.3632812,18.3632812,423.000,-583.786,1006.786
75.3710938,18.3632812,469.000,-588.260,1057.260
75.3789062,18.3632812,532.000,-592.734,1124.734
75.3867188,18.3632812,611.000,-597.208,1208.208
75.3945312,18.3632812,694.000,-601.681,1295.681
75.4023438,18.3632812,719.000,-606.155,1325.155
75.4101562,18.3632812,684.000,-610.629,1294.629
75.4179688,18.3632812,654.000,-615.103,1269.103
75.4257812,18.3632812,591.000,-619.576,1210.576
75.4335938,18.3632812,522.000,-624.050,1146.050
75.4414062,18.3632812,459.000,-628.524,1087.524
75.4492188,18.3632812,407.000,-632.998,1039.998
75.4570312,18.3632812,364.000,-637.471,1001.471
75.4648438,18.3632812,349.000,-641.945,990.945
75.4726562,18.3632812,332.000,-646.419,978.419
75.4804688,18.3632812,307.000,-650.893,957.893
75.4882812,18.3632812,277.000,-655.367,932.367
75.4960938,18.3632812,265.000,-659.840,924.840
75.5039062,18.3632812,258.000,-664.314,922.314
75.5117188,18.3632812,184.000,-668.788,852.788
75.5195312,18.3632812,88.000,-673.262,761.262
75.5273438,18.3632812,-12.000,-677.735,665.735
75.5351562,18.3632812,-115.000,-682.209,567.209
75.5429688,18.3632812,-218.000,-686.683,468.683
75.5507812,18.3632812,-321.000,-691.157,370.157
75.5585938,18.3632812,-423.000,-695.630,272.630
75.5664062,18.3632812,-524.000,-700.104,176.104
75.5742188,18.3632812,-623.000,-704.578,81.578
75.5820312,18.3632812,-717.000,-709.052,-7.948
75.5898438,18.3632812,-805.000,-713.525,-91.475
75.5976562,18.3632812,-886.000,-717.999,-168.001
75.6054688,18.3632812,-964.000,-722.473,-241.527
75.6132812,18.3632812,-1039.000,-726.947,-312.053
75.6210938,18.3632812,-1114.000,-731.420,-382.580
75.6289062,18.3632812,-1187.000,-735.894,-451.106
75.6367188,18.3632812,-1256.000,-740.368,-515.632
75.6445312,18.3632812,-1311.000,-744.842,-566.158
75.6523438,18.3632812,-1311.000,-749.315,-561.685
75.6601562,18.3632812,-1302.000,-753.789,-548.211
75.6679688,18.3632812,-1294.000,-758.263,-535.737
75.6757812,18.3632812,-1291.000,-762.737,-528.263
75.6835938,18.3632812,-1292.000,-767.211,-524.789
75.6914062,18.3632812,-1297.000,-771.684,-525.316
75.6992188,18.3632812,-1306.000,-776.158,-529.842
75.7070312,18.3632812,-1316.000,-780.632,-535.368
75.7148438,18.3632812,-1326.000,-785.106,-540.894
75.7226562,18.3632812,-1326.000,-789.579,-536.421
75.7304688,18.3632812,-1337.000,-794.053,-542.947
75.7382812,18.3632812,-1340.000,-798.527,-541.473
75.7460938,18.3632812,-1340.000,-803.001,-536.999
75.7539062,18.3632812,-1341.000,-807.474,-533.526
75.7617188,18.3632812,-1344.000,-811.948,-532.052
75.7695312,18.3632812,-1347.000,-816.422,-530.578
75.7773438,18.3632812,-1352.000,-820.896,-531.104
75.7851562,18.3632812,-1357.000,-825.369,-531.631
75.7929688,18.3632812,-1356.000,-829.843,-526.157
75.8007812,18.3632812,-1354.000,-834.317,-519.683
75.8085938,18.3632812,-1353.000,-838.791,-514.209
75.8164062,18.3632812,-1353.000,-843.264,-509.736
75.8242188,18.3632812,-1355.000,-847.738,-507.262
75.8320312,18.3632812,-1358.000,-852.212,-505.788
75.8398438,18.3632812,-1363.000,-856.686,-506.314
75.8476562,18.3632812,-1369.000,-861.159,-507.841
75.8554688,18.3632812,-1377.000,-865.633,-511.367
75.8632812,18.3632812,-1386.000,-870.107,-515.893
75.8710938,18.3632812,-1395.000,-874.581,-520.419
75.8789062,18.3632812,-1403.000,-879.055,-523.945
75.8867188,18.3632812,-1404.000,-883.528,-520.472
75.8945312,18.3632812,-1398.000,-888.002,-509.998
75.9023438,18.3632812,-1394.000,-892.476,-501.524
75.9101562,18.3632812,-1392.000,-896.950,-495.050
75.9179688,18.3632812,-1385.000,-901.423,-483.577
75.9257812,18.3632812,-1378.000,-905.897,-472.103
75.9335938,18.3632812,-1365.000,-910.371,-454.629
75.9414062,18.3632812,-1354.000,-914.845,-439.155
75.9492188,18.3632812,-1356.000,-919.318,-436.682
75.9570312,18.3632812,-1339.000,-923.792,-415.208
75.9648438,18.3632812,-1313.000,-928.266,-384.734
75.9726562,18.3632812,-1282.000,-932.740,-349.260
75.9804688,18.3632812,-1246.000,-937.213,-308.787
75.9882812,18.3632812,-1190.000,-941.687,-248.313
75.9960938,18.3632812,-1131.000,-946.161,-184.839
76.0039062,18.3632812,-1075.000,-950.635,-124.365
76.0117188,18.3632812,-1025.000,-955.108,-69.892
76.0195312,18.3632812,-982.000,-959.582,-22.418
76.0273438,18.3632812,-945.000,-964.056,19.056
76.0351562,18.3632812,-915.000,-968.530,53.530
76.0429688,18.3632812,-884.000,-973.003,89.003
76.0507812,18.3632812,-765.000,-977.477,212.477
76.0585938,18.3632812,-661.000,-981.951,320.951
76.0664062,18.3632812,-601.000,-986.425,385.425
76.0742188,18.3632812,-621.000,-990.898,369.898
76.0820312,18.3632812,-675.000,-995.372,320.372
76.0898438,18.3632812,-741.000,-999.846,258.846
76.0976562,18.3632812,-808.000,-1004.320,196.320
76.1054688,18.3632812,-863.000,-1008.794,145.794
76.1132812,18.3632812,-880.000,-1013.267,133.267
76.1210938,18.3632812,-880.000,-1017.741,137.741
76.1289062,18.3632812,-868.000,-1022.215,154.215
76.1367188,18.3632812,-867.000,-1026.689,159.689
76.1445312,18.3632812,-904.000,-1031.162,127.162
76.1523438,18.3632812,-959.000,-1035.636,76.636
76.1601562,18.3632812,-1015.000,-1040.110,25.110
76.1679688,18.3632812,-1056.000,-1044.584,-11.416
76.1757812,18.3632812,-1053.000,-1049.057,-3.943
76.1835938,18.3632812,-1031.000,-1053.531,22.531
76.1914062,18.3632812,-1000.000,-1058.005,58.005
76.1992188,18.3632812,-966.000,-1062.479,96.479
76.2070312,18.3632812,-928.000,-1066.952,138.952
76.2148438,18.3632812,-894.000,-1071.426,177.426
76.2226562,18.3632812,-915.000,-1075.900,160.900
76.2304688,18.3632812,-892.000,-1080.374,188.374
76.2382812,18.3632812,-980.000,-1084.847,104.847
76.2460938,18.3632812,-1104.000,-1089.321,-14.679
76.2539062,18.3632812,-1228.000,-1093.795,-134.205
76.2617188,18.3632812,-1300.000,-1098.269,-201.731
76.2695312,18.3632812,-1339.000,-1102.742,-236.258
76.2773438,18.3632812,-1386.000,-1107.216,-278.784
76.2851562,18.3632812,-1431.000,-1111.690,-319.310
76.2929688,18.3632812,-1469.000,-1116.164,-352.836
76.3007812,18.3632812,-1500.000,-1120.638,-379.362
76.3085938,18.3632812,-1521.000,-1125.111,-395.889
76.3164062,18.3632812,-1541.000,-1129.585,-411.415
76.3242188,18.3632812,-1558.000,-1134.059,-423.941
76.3320312,18.3632812,-1574.000,-1138.533,-435.467
76.3398438,18.3632812,-1599.000,-1143.006,-455.994
76.3476562,18.3632812,-1624.000,-1147.480,-476.520
76.3554688,18.3632812,-1645.000,-1151.954,-493.046
76.3632812,18.3632812,-1664.000,-1156.428,-507.572
76.3710938,18.3632812,-1678.000,-1160.901,-517.099
76.3789062,18.3632812,-1686.000,-1165.375,-520.625
76.3867188,18.3632812,-1690.000,-1169.849,-520.151
76.3945312,18.3632812,-1730.000,-1174.323,-555.677
76.4023438,18.3632812,-1771.000,-1178.796,-592.204
76.4101562,18.3632812,-1793.000,-1183.270,-609.730
76.4179688,18.3632812,-1803.000,-1187.744,-615.256
76.4257812,18.3632812,-1802.000,-1192.218,-609.782
76.4335938,18.3632812,-1814.000,-1196.691,-617.309
76.4414062,18.3632812,-1832.000,-1201.165,-630.835
76.4492188,18.3632812,-1854.000,-1205.639,-648.361
75.3554688,18.3554688,430.000,-581.333,1011.333
75.3632812,18.3554688,445.000,-585.807,1030.807
75.3710938,18.3554688,488.000,-590.281,1078.281
75.3789062,18.3554688,545.000,-594.755,1139.755
75.3867188,18.3554688,617.000,-599.228,1216.228
75.3945312,18.3554688,693.000,-603.702,1296.702
75.4023438,18.3554688,673.000,-608.176,1281.176
75.4101562,18.3554688,639.000,-612.650,1251.650
75.4179688,18.3554688,606.000,-617.123,1223.123
75.4257812,18.3554688,537.000,-621.597,1158.597
75.4335938,18.3554688,461.000,-626.071,1087.071
75.4414062,18.3554688,389.000,-630.545,1019.545
75.4492188,18.3554688,353.000,-635.018,988.018
75.4570312,18.3554688,325.000,-639.492,964.492
75.4648438,18.3554688,314.000,-643.966,957.966
75.4726562,18.3554688,302.000,-648.440,950.440
75.4804688,18.3554688,285.000,-652.914,937.914
75.4882812,18.3554688,265.000,-657.387,922.387
75.4960938,18.3554688,257.000,-661.861,918.861
75.5039062,18.3554688,249.000,-666.335,915.335
75.5117188,18.3554688,157.000,-670.809,827.809
75.5195312,18.3554688,52.000,-675.282,727.282
75.5273438,18.3554688,-53.000,-679.756,626.756
75.5351562,18.3554688,-158.000,-684.230,526.230
75.5429688,18.3554688,-263.000,-688.704,425.704
75.5507812,18.3554688,-366.000,-693.177,327.177
75.5585938,18.3554688,-469.000,-697.651,228.651
75.5664062,18.3554688,-569.000,-702.125,133.125
75.5742188,18.3554688,-666.000,-706.599,40.599
75.5820312,18.3554688,-756.000,-711.072,-44.928
75.5898438,18.3554688,-838.000,-715.546,-122.454
75.5976562,18.3554688,-914.000,-720.020,-193.980
75.6054688,18.3554688,-995.000,-724.494,-270.506
75.6132812,18.3554688,-1077.000,-728.967,-348.033
75.6210938,18.3554688,-1163.000,-733.441,-429.559
75.6289062,18.3554688,-1255.000,-737.915,-517.085
75.6367188,18.3554688,-1352.000,-742.389,-609.611
75.6445312,18.3554688,-1434.000,-746.862,-687.138
75.6523438,18.3554688,-1407.000,-751.336,-655.664
75.6601562,18.3554688,-1367.000,-755.810,-611.190
75.6679688,18.3554688,-1338.000,-760.284,-577.716
75.6757812,18.3554688,-1321.000,-764.757,-556.243
75.6835938,18.3554688,-1313.000,-769.231,-543.769
75.6914062,18.3554688,-1311.000,-773.705,-537.295
75.6992188,18.3554688,-1313.000,-778.179,-534.821
75.7070312,18.3554688,-1318.000,-782.653,-535.347
75.7148438,18.3554688,-1324.000,-787.126,-536.874
75.7226562,18.3554688,-1331.000,-791.600,-539.400
75.7304688,18.3554688,-1346.000,-796.074,-549.926
75.7382812,18.3554688,-1345.000,-800.548,-544.452
75.7460938,18.3554688,-1346.000,-805.021,-540.979
75.7539062,18.3554688,-1349.000,-809.495,-539.505
75.7617188,18.3554688,-1353.000,-813.969,-539.031
75.7695312,18.3554688,-1357.000,-818.443,-538.557
75.7773438,18.3554688,-1360.000,-822.916,-537.084
75.7851562,18.3554688,-1364.000,-827.390,-536.610
75.7929688,18.3554688,-1365.000,-831.864,-533.136
75.8007812,18.3554688,-1365.000,-836.338,-528.662
75.8085938,18.3554688,-1365.000,-840.811,-524.189
75.8164062,18.3554688,-1367.000,-845.285,-521.715
75.8242188,18.3554688,-1370.000,-849.759,-520.241
75.8320312,18.3554688,-1374.000,-854.233,-519.767
75.8398438,18.3554688,-1379.000,-858.706,-520.294
75.8476562,18.3554688,-1386.000,-863.180,-522.820
75.8554688,18.3554688,-1395.000,-867.654,-527.346
75.8632812,18.3554688,-1405.000,-872.128,-532.872
75.8710938,18.3554688,-1415.000,-876.601,-538.399
75.8789062,18.3554688,-1422.000,-881.075,-540.925
75.8867188,18.3554688,-1421.000,-885.549,-535.451
75.8945312,18.3554688,-1414.000,-890.023,-523.977
75.9023438,18.3554688,-1410.000,-894.497,-515.503
75.9101562,18.3554688,-1406.000,-898.970,-507.030
75.9179688,18.3554688,-1403.000,-903.444,-499.556
75.9257812,18.3554688,-1393.000,-907.918,-485.082
75.9335938,18.3554688,-1383.000,-912.392,-470.608
75.9414062,18.3554688,-1374.000,-916.865,-457.135
75.9492188,18.3554688,-1370.000,-921.339,-448.661
75.9570312,18.3554688,-1356.000,-925.813,-430.187
75.9648438,18.3554688,-1338.000,-930.287,-407.713
75.9726562,18.3554688,-1312.000,-934.760,-377.240
75.9804688,18.3554688,-1281.000,-939.234,-341.766
75.9882812,18.3554688,-1229.000,-943.708,-285.292
75.9960938,18.3554688,-1177.000,-948.182,-228.818
76.0039062,18.3554688,-1129.000,-952.655,-176.345
76.0117188,18.3554688,-1086.000,-957.129,-128.871
76.0195312,18.3554688,-1049.000,-961.603,-87.397
76.0273438,18.3554688,-1016.000,-966.077,-49.923
76.0351562,18.3554688,-978.000,-970.550,-7.450
76.0429688,18.3554688,-914.000,-975.024,61.024
76.0507812,18.3554688,-802.000,-979.498,177.498
76.0585938,18.3554688,-697.000,-983.972,286.972
76.0664062,18.3554688,-631.000,-988.445,357.445
76.0742188,18.3554688,-669.000,-992.919,323.919
76.0820312,18.3554688,-728.000,-997.393,269.393
76.0898438,18.3554688,-791.000,-1001.867,210.867
76.0976562,18.3554688,-840.000,-1006.341,166.341
76.1054688,18.3554688,-877.000,-1010.814,133.814
76.1132812,18.3554688,-881.000,-1015.288,134.288
76.1210938,18.3554688,-879.000,-1019.762,140.762
76.1289062,18.3554688,-868.000,-1024.236,156.236
76.1367188,18.3554688,-864.000,-1028.709,164.709
76.1445312,18.3554688,-920.000,-1033.183,113.183
76.1523438,18.3554688,-986.000,-1037.657,51.657
76.1601562,18.3554688,-1052.000,-1042.131,-9.869
76.1679688,18.3554688,-1101.000,-1046.604,-54.396
76.1757812,18.3554688,-1095.000,-1051.078,-43.922
76.1835938,18.3554688,-1073.000,-1055.552,-17.448
76.1914062,18.3554688,-1048.000,-1060.026,12.026
76.1992188,18.3554688,-1025.000,-1064.499,39.499
76.2070312,18.3554688,-1012.000,-1068.973,56.973
76.2148438,18.3554688,-1017.000,-1073.447,56.447
76.2226562,18.3554688,-1078.000,-1077.921,-0.079
76.2304688,18.3554688,-986.000,-1082.394,96.394
76.2382812,18.3554688,-1071.000,-1086.868,15.868
76.2460938,18.3554688,-1190.000,-1091.342,-98.658
76.2539062,18.3554688,-1304.000,-1095.816,-208.184
76.2617188,18.3554688,-1339.000,-1100.289,-238.711
76.2695312,18.3554688,-1368.000,-1104.763,-263.237
76.2773438,18.3554688,-1419.000,-1109.237,-309.763
76.2851562,18.3554688,-1466.000,-1113.711,-352.289
76.2929688,18.3554688,-1504.000,-1118.185,-385.815
76.3007812,18.3554688,-1548.000,-1122.658,-425.342
76.3085938,18.3554688,-1560.000,-1127.132,-432.868
76.3164062,18.3554688,-1576.000,-1131.606,-444.394
76.3242188,18.3554688,-1593.000,-1136.080,-456.920
76.3320312,18.3554688,-1609.000,-1140.553,-468.447
76.3398438,18.3554688,-1628.000,-1145.027,-482.973
76.3476562,18.3554688,-1650.000,-1149.501,-500.499
76.3554688,18.3554688,-1671.000,-1153.975,-517.025
76.3632812,18.3554688,-1689.000,-1158.448,-530.552
76.3710938,18.3554688,-1706.000,-1162.922,-543.078
76.3789062,18.3554688,-1724.000,-1167.396,-556.604
76.3867188,18.3554688,-1748.000,-1171.870,-576.130
76.3945312,18.3554688,-1769.000,-1176.343,-592.657
76.4023438,18.3554688,-1788.000,-1180.817,-607.183
76.4101562,18.3554688,-1800.000,-1185.291,-614.709
76.4179688,18.3554688,-1802.000,-1189.765,-612.235
76.4257812,18.3554688,-1801.000,-1194.238,-606.762
76.4335938,18.3554688,-1804.000,-1198.712,-605.288
76.4414062,18.3554688,-1810.000,-1203.186,-606.814
76.4492188,18.3554688,-1823.000,-1207.660,-615.340
75.3554688,18.3476562,470.000,-583.354,1053.354
75.3632812,18.3476562,475.000,-587.828,1062.828
75.3710938,18.3476562,500.000,-592.302,1092.302
75.3789062,18.3476562,530.000,-596.775,1126.775
75.3867188,18.3476562,564.000,-601.249,1165.249
75.3945312,18.3476562,589.000,-605.723,1194.723
75.4023438,18.3476562,579.000,-610.197,1189.197
75.4101562,18.3476562,558.000,-614.670,1172.670
75.4179688,18.3476562,536.000,-619.144,1155.144
75.4257812,18.3476562,476.000,-623.618,1099.618
75.4335938,18.3476562,404.000,-628.092,1032.092
75.4414062,18.3476562,334.000,-632.565,966.565
75.4492188,18.3476562,317.000,-637.039,954.039
75.4570312,18.3476562,303.000,-641.513,944.513
75.4648438,18.3476562,294.000,-645.987,939.987
75.4726562,18.3476562,284.000,-650.460,934.460
75.4804688,18.3476562,272.000,-654.934,926.934
75.4882812,18.3476562,257.000,-659.408,916.408
75.4960938,18.3476562,237.000,-663.882,900.882
75.5039062,18.3476562,195.000,-668.356,863.356
75.5117188,18.3476562,107.000,-672.829,779.829
75.5195312,18.3476562,4.000,-677.303,681.303
75.5273438,18.3476562,-100.000,-681.777,581.777
75.5351562,18.3476562,-205.000,-686.251,481.251
75.5429688,18.3476562,-309.000,-690.724,381.724
75.5507812,18.3476562,-413.000,-695.198,282.198
75.5585938,18.3476562,-516.000,-699.672,183.672
75.5664062,18.3476562,-618.000,-704.146,86.146
75.5742188,18.3476562,-716.000,-708.619,-7.381
